c1.company_id,c1.company_name,c1.industry,c1.sector,c1.categories,c1.company_status,c1.company_type,c1.address,c1.postal_code,c1.city,c1.country,c1.state,c1.foundation_year,c1.registration_date,c1.website,c1.rank,c1.market_cap_or_valuation,c1.number_of_employees,c1.ceo,c1.assets,c1.profit_or_net_income,c1.revenue,c1.share_price,c1.change_1_day,c1.change_1_year,c1.debts,c1.phone,c1.notes_or_description,c2.company_id,c2.company_name,c2.industry,c2.sector,c2.categories,c2.company_status,c2.company_type,c2.address,c2.postal_code,c2.city,c2.country,c2.state,c2.foundation_year,c2.registration_date,c2.website,c2.rank,c2.market_cap_or_valuation,c2.number_of_employees,c2.ceo,c2.assets,c2.profit_or_net_income,c2.revenue,c2.share_price,c2.change_1_day,c2.change_1_year,c2.debts,c2.phone,c2.notes_or_description,similarity_score,is_match
fe296c2615164f409d3c5aed16a6dd17,honeywell international,,,"['Industries', 'Software Products', 'Technology Hardware and Instruments', 'Aerospace Products', 'Building Automation', 'Engineering Products', 'Automobile Parts', 'Electronics', 'Robotics', 'Automation', 'Automobile', 'Software and IT', 'Aerospace and Defense', 'Technology', 'Space Products']",,,,,unknown,united states,new jersey,,,https://www.honeywell.com/,89,,"99,000",darius adamczyk,"64,470 million usd","5,542 million usd","34,392 million usd",,,,"45,901 million usd",,,,honeywell international india,defence & aerospace,,,,,,,unknown,,,1906 (117 yrs old),,,,,,,,,,,,,,,,88.46153846153845,True
1136,pomellato,,,,,,via anna neera 37,20141,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/pomellato-spa.itd732ehn.html,,,,,,,,,,,,,headquarter,1139,pomellato europa,,,,,,via anna neera 37,20141,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/pomellato-europa-spa.itdaf60ic.html,,,,,,,,,,,,,headquarter,72.0,True
806,motork italia,,,,,,via ludovico d'aragona 9,20132,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/motork-italia-srl.itd74jn5x.html,,,,,,,,,,,,,headquarter,767,telecom italia,,,,,,via gaetano negri 1,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/telecom-italia-spa.itd738mah.html,,,,,,,,,,,,,headquarter,66.66666666666667,False
,indigo,logistics,,,,private,,,unknown,,,2005 (18 yrs old),,,,,,,,,,,,,,,,b7e77d56595c47798352ca32bd419af3,indivior,,,"['Healthcare', 'Pharmaceutical']",,,,,unknown,united kingdom,,,,http://www.indivior.com/,"5,892",,,,"1,832 million usd",205 million usd,791 million usd,,,,"1,629 million usd",,,71.42857142857143,False
787,eurostar international,,,,,,kings place 90 york way,n1 9ag,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/eurostar-international-limited.gbd8cmknu.html,,,,,,,,,,,,,,257,markel international insurance,,,,,,20 fenchurch street,ec3m 3az,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/markel-international-insurance-company-limited.gbd3hz3tg.html,,,,,,,,,,,,,headquarter,65.38461538461539,False
,infortrend,,,,,,,,unknown,,,,,https://disfold.com/company/infortrend-technology-inc/,,tw$4.30 billion,not found,not found,,,,,,,,,,,infogene,management consulting,,,,,,,unknown,france,,2013,,https://www.infogene.fr,,,423,,,,"45,835,716",,,,,,,66.66666666666667,False
1381,markel international,,,,,,20 fenchurch street,ec3m 3az,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/markel-international-services-limited.gbd3law2v.html,,,,,,,,,,,,,,2051,nbcuniversal international,,,,,,central saint giles st giles high street,wc2h 8nu,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/nbcuniversal-international-limited.gbd70lq93.html,,,,,,,,,,,,,headquarter,69.56521739130434,False
12483305,t a h construction,,,,active,private limited company,"78 the green, twickenham, england, tw2 5ag",,unknown,,,26 february 2020,,,,,,,,,,,,,,,41100 - development of building projects,09961069,t a hardwick construction,,,,active,private limited company,"43 measham road, oakthorpe, swadlincote, england, de12 7rg",,unknown,,,20 january 2016,,,,,,,,,,,,,,,43320 - joinery installation,83.72093023255813,False
06069981,q a medical,,,,active,private limited company,"206 blagreaves lane, littleover, derby, england, de23 1ps",,unknown,,,26 january 2007,,,,,,,,,,,,,,,96090 - other service activities not elsewhere classified,07127432,q a legal,,,,active,private limited company,"c/o woolley & co solicitors, wellesbourne, warwick, england, cv35 9ef",,unknown,,,16 january 2010,,,,,,,,,,,,,,,69102 - solicitors,70.0,False
10642614,software retail,,,,active,private limited company,"7 bell yard, london, england, wc2a 2jr",,unknown,,,28 february 2017,,,,,,,,,,,,,,,47910 - retail sale via mail order houses or via internet,sc567595,software 51,,,,dissolved,private limited company,"5 longmorn crescent, elgin, united kingdom, iv30 6gp",,unknown,,,1 june 2017,,,,,,,,,,,,,,,62012 - business and domestic software development,69.23076923076923,False
07819179,software programming,,,,active,private limited company,"19 the chandlers salt meat lane, gosport, hampshire, united kingdom, po12 1gf",,unknown,,,21 october 2011,,,,,,,,,,,,,,,82990 - other business support service activities not elsewhere classified,11396603,software might,,,,active,private limited company,"61 broomfield road, coventry, west midlands, united kingdom, cv5 6jy",,unknown,,,4 june 2018,,,,,,,,,,,,,,,62012 - business and domestic software development,70.58823529411764,False
2770,goldman sachs international,,,,,,peterborough court 133 fleet street,ec4a 2bb,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/goldman-sachs-international.gbd6lxmii.html,,,,,,,,,,,,,headquarter,2224,stingray digital international,,,,,,101 queen caroline street,w6 9bn,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/stingray-digital-international-limited.gbd9f03h7.html,,,,,,,,,,,,,headquarter,66.66666666666667,False
2344,castell safety international,,,,,,the castell building 217 kingsbury road,nw9 9pq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/castell-safety-international-limited.gbd4ua9sj.html,,,,,,,,,,,,,headquarter,465,smbc bank international,,,,,,100 liverpool street,ec2m 2at,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/smbc-bank-international-plc.gbdc52gzu.html,,,,,,,,,,,,,,66.66666666666667,False
,airtable,internet software & services,,,,,,,san francisco,united states,,2013.0,11/15/2018,,,$11.7b,,,,,,,,,,,series f,,iterable,internet software & services,,,,,,,san francisco,united states,,2013.0,6/15/2021,,,$2b,,,,,,,,,,,series e,75.0,False
815,engie italia,,,,,,viale fulvio testi 280,20126,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/engie-italia-spa.itd79hzyb.html,,,,,,,,,,,,,headquarter,166,ingenico italia,,,,,,via giorgio stephenson 43/a,20157,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/ingenico-italia-spa.itd76c468.html,,,,,,,,,,,,,headquarter,74.07407407407408,False
428,ipsos-asi,,,,,,301 merritt 7 fl 4,68511070,norwalk,united states,connecticut(ct),,,https://www.info-clipper.com/en/company/united-states/ipsos-asi-llc.usd1iloat.html,,,,,,,,,,,,,single address,432,ipsos-insight,,,,,,301 merrit 7 4th fl,68511070,norwalk,united states,connecticut(ct),,,https://www.info-clipper.com/en/company/united-states/ipsos-insight-llc.usdbtj5u.html,,,,,,,,,,,,,headquarter,72.72727272727273,True
12992871,all about skips,,,,active,private limited company,"polglaze five lanes, altarnun, launceston, cornwall, england, pl15 7rn",,unknown,,,3 november 2020,,,,,,,,,,,,,,,38110 - collection of non-hazardous waste,sc633832,all about toys,,,,active,private limited company,"14 ardgay road, bonnybridge, united kingdom, fk4 2fl",,unknown,,,19 june 2019,,,,,,,,,,,,,,,47650 - retail sale of games and toys in specialised stores,75.86206896551724,False
03194591,q a contractors,,,,active,private limited company,"23 white eagle road, swindon, wiltshire, england, sn25 1tn",,unknown,,,3 may 1996,,,,,,,,,,,,,,,81300 - landscape service activities,10468133,q art construction,,,,active,private limited company,"101 fieldhouse road, birmingham, england, b25 8sl",,unknown,,,8 november 2016,,,,,,,,,,,,,,,41202 - construction of domestic buildings,72.72727272727273,False
14381371.0,sparklineoaoe(14381371),,,,enteredintotheregister,private limited company,tartu maakond tartu linn tartu linn ilmatsalu tn 52-36 50408,,unknown,,,,30.11.2017,https://ariregister.rik.ee/eng/company/14381371/sparkline-oãœ?search_id=6b4eef4&pos=1153,,,,,,,,capitalis2â 500â â‚¬,,,,,,11491248.0,sparklingspringoaoe(11491248),,,,enteredintotheregister,private limited company,harju maakond saku vald saku alevik saale 75501,,unknown,,,,16.04.2008,https://ariregister.rik.ee/eng/company/11491248/sparkling-spring-oãœ?search_id=6b4eef4&pos=1157,,,,,,,,capitalis2â 556â â‚¬,,,,,,65.38461538461539,False
3810,pfch luxe italia,,,,,,via ceresio 7,20154,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/pfch-luxe-italia-srl.itd7awjiy.html,,,,,,,,,,,,,single address,767,telecom italia,,,,,,via gaetano negri 1,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/telecom-italia-spa.itd738mah.html,,,,,,,,,,,,,headquarter,66.66666666666667,False
10418829.0,sparktriooaoe(10418829),,,,,private limited company,peterburi tee 38 tallinn city harju county,,unknown,,,,25.03.1998,https://ariregister.rik.ee/eng/company/10418829/spark-trio-oãœ?search_id=6b4eef4&pos=1190,,,,,,,,capitalis40â 000â eek,,,,,,11491248.0,sparklingspringoaoe(11491248),,,,enteredintotheregister,private limited company,harju maakond saku vald saku alevik saale 75501,,unknown,,,,16.04.2008,https://ariregister.rik.ee/eng/company/11491248/sparkling-spring-oãœ?search_id=6b4eef4&pos=1157,,,,,,,,capitalis2â 556â â‚¬,,,,,,65.38461538461539,False
1318,merrill lynch europe,,,,,,20 giltspur street,ec1a 9dd,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-europe-limited.gbd4spm3o.html,,,,,,,,,,,,,headquarter,1324,merrill lynch international,,,,,,2 king edward street,ec1a 1hq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/merrill-lynch-international.gbd89yn00.html,,,,,,,,,,,,,headquarter,72.34042553191489,True
298,universita' degli studi di roma la sapienza,,,,,,piazzale aldo moro 5,185,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/universita-degli-studi-di-roma-la-sapienza.itd7cf4ra.html,,,,,,,,,,,,,headquarter,294,universita' degli studi roma tre,,,,,,via ostiense 133,154,roma,italy,italy,,,https://www.info-clipper.com/en/company/italy/universita-degli-studi-roma-tre.itd7agbry.html,,,,,,,,,,,,,headquarter,74.66666666666666,False
03069009,software generation,,,,active,private limited company,"25 king street, bristol, england, bs1 4pb",,unknown,,,16 june 1995,,,,,,,,,,,,,,,62012 - business and domestic software development,05555623,software major,,,,active,private limited company,"69 swakeleys drive, ickenham, uxbridge, england, ub10 8qf",,unknown,,,6 september 2005,,,,,,,,,,,,,,,62020 - information technology consultancy activities,66.66666666666667,False
09820100,beauty at evolve,,,,dissolved,private limited company,"14 lindop close, leamington spa, warwickshire, united kingdom, cv32 7hd",,unknown,,,12 october 2015,,,,,,,,,,,,,,,96020 - hairdressing and other beauty treatment,13806593,beauty at the chop,,,,active,private limited company,"38 st. nicholas drive, grimsby, england, dn37 9qb",,unknown,,,17 december 2021,,,,,,,,,,,,,,,96020 - hairdressing and other beauty treatment,70.58823529411764,False
,globe union industrial,,,,,,,,unknown,,,,,https://disfold.com/company/globe-union-industrial-corp/,,tw$4.64 billion,not found,mr. keith yurko,,,,,,,,,,fd7c4b5da3644ee699ce39c1fc68fc5e,global industrial,,,,,,,,unknown,united states,,,,,4718,$0.97 b,,,,,,$25.57,2.73%,-26.14%,,,,76.92307692307692,False
2126,boehringer ingelheim,,,,,,ellesfield avenue,rg12 8ys,bracknell,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/boehringer-ingelheim-limited.gbd3kpojw.html,,,,,,,,,,,,,headquarter,2123,boehringer ingelheim animal health uk,,,,,,ellesfield avenue,rg12 8ys,bracknell,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/boehringer-ingelheim-animal-health-uk-limited.gbd4wfych.html,,,,,,,,,,,,,single address,70.17543859649122,True
12992871,all about skips,,,,active,private limited company,"polglaze five lanes, altarnun, launceston, cornwall, england, pl15 7rn",,unknown,,,3 november 2020,,,,,,,,,,,,,,,38110 - collection of non-hazardous waste,12488787,all about film,,,,active,private limited company,"sunnyhill house 11 3 - 7 sunnyhill road, london, england, sw16 2ug",,unknown,,,28 february 2020,,,,,,,,,,,,,,,77291 - renting and leasing of media entertainment equipment,75.86206896551724,False
2344,castell safety international,,,,,,the castell building 217 kingsbury road,nw9 9pq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/castell-safety-international-limited.gbd4ua9sj.html,,,,,,,,,,,,,headquarter,1195,pramex international,,,,,,11 old jewry 8th floor south,ec2r 8du,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/pramex-international-ltd.gbdco9tzf.html,,,,,,,,,,,,,headquarter,66.66666666666667,False
13191549,new agenda,,,,active,private limited company,"1 ashford road, manchester, england, m20 3fh",,unknown,,,10 february 2021,,,,,,,,,,,,,,,47710 - retail sale of clothing in specialised stores,12624060,new age funding,,,,active,private limited company,"beaumont house, 27 clements lane, london, england, ec4n 7ae",,unknown,,,27 may 2020,,,,,,,,,,,,,,,64999 - financial intermediation not elsewhere classified,72.0,False
14971090.0,spacesevenoaoe(14971090),,,,enteredintotheregister,private limited company,harju maakond tallinn lasnamã¤e linnaosa kivila tn 5-153 13917,,unknown,,,,14.05.2020,https://ariregister.rik.ee/eng/company/14971090/space-seven-oãœ?search_id=6b4eef4&pos=1001,,,,,,,,capitalis2â 500â â‚¬,,,,,,14897979.0,spaceshuttloaoe(14897979),,,,enteredintotheregister,private limited company,harju maakond tallinn lasnamã¤e linnaosa sepapaja tn 6 15551,,unknown,,,,27.01.2020,https://ariregister.rik.ee/eng/company/14897979/spaceshuttl-oãœ?search_id=6b4eef4&pos=1004,,,,,,,,capitalis2â 500â â‚¬,,,,,,69.38775510204081,False
1092,walt disney music,,,,,,500 s buena vista,915210007,burbank,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/walt-disney-music-company.usdoi4tw.html,,,,,,,,,,,,,headquarter,312,walt disney the,,,,,,500 s buena vista st,915210007,burbank,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/walt-disney-company-the.usd1xo7nl.html,,,,,,,,,,,,,headquarter,75.0,True
13524420,software news,,,,active,private limited company,"71-75 shelton street, london, greater london, united kingdom, wc2h 9jq",,unknown,,,22 july 2021,,,,,,,,,,,,,,,96090 - other service activities not elsewhere classified,02551360,software centre,,,,active,private limited company,"manor farmhouse, swyre, dorchester, dorset, dt2 9dn",,unknown,,,24 october 1990,,,,,,,,,,,,,,,70229 - management consultancy activities other than financial management,78.57142857142857,False
45c7557430c14ed8ae6bce8099dc41f8,cimbeton,,,"['Cement', 'Building materials']",,,,,unknown,turkey,,,,,6850,$44.29 m,,,,,,$25.03,-0.86%,50.87%,,,,,cimb,,,,,,,,unknown,malaysia,,,,,,$12.22 b,,,$149.28 b,$1.04 b,$5.66 b,,,,,,,66.66666666666667,False
12456024,all about gorongosa,,,,active,private limited company,"fourways house, 57 hilton street, manchester, england, m1 2ej",,unknown,,,11 february 2020,,,,,,,,,,,,,,,"46380 - wholesale of other food, including fish, crustaceans and molluscs",09763209,all about travel,,,,active,private limited company,"2 marigold close, evesham, worcestershire, england, wr11 3ew",,unknown,,,4 september 2015,,,,,,,,,,,,,,,79110 - travel agency activities,68.57142857142857,False
2068,riverside partners l.l.c,,,,,,45 rockefeller ctr,101110501,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/riverside-partners-llc.usdmvwai.html,,,,,,,,,,,,,headquarter,568,sentinel capital partners l.l.c,,,,,,51 e 42nd st fl 53,100175404,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/sentinel-capital-partners-llc.usdfizpam.html,,,,,,,,,,,,,headquarter,65.45454545454545,False
2344,castell safety international,,,,,,the castell building 217 kingsbury road,nw9 9pq,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/castell-safety-international-limited.gbd4ua9sj.html,,,,,,,,,,,,,headquarter,2953,morgan stanley bank international,,,,,,25 cabot square,e14 4qw,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/morgan-stanley-bank-international-limited.gbd3x9nj1.html,,,,,,,,,,,,,headquarter,65.57377049180329,False
,empiric student property,,,,,,,,unknown,,,,,https://disfold.com/company/empiric-student-property-plc/,,£550.0 million,295,mr. duncan garrood,,,,,,,,,,f624144fb8044d4891505d070b334118,empire state realty op,,,"['Real Estate', 'Property Investments']",,,,,unknown,united states,new york,,,https://www.empirestaterealtytrust.com/,"4,685",,693,,"4,282 million usd",-6 million usd,624 million usd,,,,"3,254 million usd",,,65.21739130434783,False
10959100.0,osaa 1/4hingwellspa(10959100),,,,enteredintotheregister,private limited company,rapla maakond mã¤rjamaa vald varbola kã¼la kivi 78203,,unknown,,,,23.07.2003,https://ariregister.rik.ee/eng/company/10959100/osaã¼hing-wellspa?search_id=6b4eef4&pos=1438,,,,,,,,capitalis9â 550â â‚¬,,,,,,10073342.0,osaa 1/4hingpispar(10073342),,,,enteredintotheregister,private limited company,harju maakond tallinn mustamã¤e linnaosa e. vilde tee 63-28 13421,,unknown,,,,20.08.1996,https://ariregister.rik.ee/eng/company/10073342/osaã¼hing-pispar?search_id=6b4eef4&pos=796,,,,,,,,capitalis2â 555â â‚¬,,,,,,70.17543859649122,False
,axonius,cybersecurity,,,,,,,new york,united states,,2011.0,6/15/2022,,,$1.7b,,,,,,,,,,,debt,4227,cvc advisors (u.s.),,,,,,712 5th ave fl 43,100194108,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/cvc-advisors-inc.usde8nmp7.html,,,,,,,,,,,,,headquarter,20.68965517241379,False
