company_id,company_name,trade_name,industry,sector,categories,company_status,company_type,address,postal_code,city,country,state,foundation_year,registration_date,website,rank,market_cap_or_valuation,number_of_employees,ceo,founder,assets,profit_or_net_income,revenue,total_funding_raised,share_price,change_1_day,change_1_year,debts,phone,sic_code,emtak_code,nace_code,facebook,twitter,pinterest,instagram,investors,region,notes_or_description,modified
,jinko power | jinkosolar,,,,,,,,,shangrao,china,,,,https://disfold.com/company/jinko-power-technology-coltd/ | https://disfold.com/company/jinkosolar-holding-co-ltd/,,cn¥16.96 billion | $2.35 billion,"not found | 24,361",mr. xiande li | not found,,,,,,,,,,,,,,,,,,,,,True
,bob financial | jm financial,,financial services,financial services,,,public,,,mumbai,india,,1984 (39 yrs old) | 1994 (29 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
3335 | 1571,john brown us,,,,,,,one south station ste 3,21102253 | 021102253,boston,united states,massachusetts(ma),,,https://www.info-clipper.com/en/company/united-states/john-brown-us-llc.usd1bqpfc.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
4282 | 1486,john mills,jml,,,,,,610 chiswick high road,w4 5ru,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/john-mills-limited.gbd4x6aja.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
62 | 3676,johnson controls italia,,,,,,,via milanese 124,20092,cinisello balsamo,italy,italy,,,https://www.info-clipper.com/en/company/italy/johnson-controls-italia-srl.itd72wh92.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3645 | 499,johnson johnson eesti filiaal,,,,,,,lootsa tn 2a,11415,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/johnson-johnson-ab-eesti-filiaal.eed9cmhsv.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
4528 | 1718 | 4531 | 1715,johnson matthey davy technologies | johnson matthey, | johnson matthey,,,,,,5th floor 25 farringdon street | 10 eastbourne terrace,w2 6lg | ec4a 4ab,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/johnson-matthey-plc.gbd3h4gqp.html | https://www.info-clipper.com/en/company/united-kingdom/johnson-matthey-davy-technologies-limited.gbd3igskh.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
3680 | 860,johnson matthey italia,,,,,,,corso trapani 16,10139,torino,italy,italy,,,https://www.info-clipper.com/en/company/italy/johnson-matthey-italia-srl.itde6bjrb.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3785 | 1015 | 1012 | 1018 | 3791 | 3788,jones lang lasalle europe | jones lang lasalle,j l l | jll,,,,,,22 college approach | 30 warwick street,w1b 5nh | se10 9hy,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/jones-lang-lasalle-limited.gbd3rbsmu.html | https://www.info-clipper.com/en/company/united-kingdom/jones-lang-lasalle-services-limited.gbdc6al9g.html | https://www.info-clipper.com/en/company/united-kingdom/jones-lang-lasalle-europe-limited.gbd3y6iww.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
,mrm careers | grubhub careers | joor careers | letgo careers | omd careers,,internet | marketing & advertising,internet | marketing & advertising,,,,,,new york,ny,,2004.0 | 2010.0 | 2015.0 | 1996.0 | 1982.0,,www.joor.com | www.omd.com | www.grubhub.com | www.letgo.com | www.mrm.com,,,"51 to 200 employees | 1,001 to 5,000 employees",,,,,,,,,,,,,,,,,,,,,,True
3475 | 796,jost (great britain),,,,,,,edbro house nelson street,bl3 2jj,bolton,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/jost-limited.gbd3hp09g.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
1300 | 4091,jpf api laminates uk,,,,,,,second avenue poynton,sk12 1nd,stockport,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/jpf-api-laminates-uk-limited.gbd3qf0di.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,jpmorgan asia growth income | jpmorgan elect managed growth,,,,,,,,,london,united kingdom,,,,https://disfold.com/company/jpmorgan-asia-growth-income-plc/ | https://disfold.com/company/jpmorgan-elect-plc-managed-growth/,,£374.2 million | £375.6 million,not found,not found,,,,,,,,,,,,,,,,,,,,,True
,jpmorgan emerging markets investment trust | jpmorgan claverhouse investment trust,,,,,,,,,london,united kingdom,,,,https://disfold.com/company/jpmorgan-claverhouse-investment-trust-plc/ | https://disfold.com/company/jpmorgan-emerging-markets-investment-trust-plc/,,£427.7 million | £1.36 billion,not found,not found,,,,,,,,,,,,,,,,,,,,,True
,jubilant biosys | jubilant generics | jubilant chemsys | jubilant pharmova,,pharma,pharma,,,private | public,,,noida,india,,2004 (19 yrs old) | 2013 (10 yrs old) | 1978 (45 yrs old) | 2000 (23 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,jubilant ingrevia | jubilant,,chemicals | chemicals / agri inputs,chemicals | chemicals / agri inputs,,, | public,,,noida,india,,2020 (3 yrs old) | 2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
4417 | 1611,justerini brooks,,,,,,,61 st. james's street,sw1a 1lz,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/justerini-brookslimited.gbd3h4iez.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3455 | 1649,justin vineyards winery,,,,,,,11680 chimney rock rd,934469792,paso robles,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/justin-vineyards-winery-llc.usd9xzhdl.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3632 | 827,kaak ovens proofers,,,,,,,via enrico fermi 6/8,38061,ala,italy,italy,,,https://www.info-clipper.com/en/company/italy/kaak-ovens-proofers-srl.itd8zyxjt.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3355 | 4164 | 2220 | 1583,kaiser foundation hospitals | kaiser foundation health plan,,,,,,,1 kaiser plz,946123604 | 946123610,oakland,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/kaiser-foundation-health-plan-inc.usd16oocv.html | https://www.info-clipper.com/en/company/united-states/kaiser-foundation-hospitals.usdvl3nv.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
1840 | 3750,kallidus,,,,,,,"555 mission st., suite 1950",941050924,san francisco,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/kallidus-inc.usd2ym4q4.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
1405 | 4198,kalon biological,,,,,,,"unit g, perram works merrow lane",gu4 7bn,guildford,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/kalon-biological-limited.gbd8oqsqa.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,kandenko | kaneka | kanematsu electronics | kanematsu,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/kanematsu-corp/ | https://disfold.com/company/kaneka-corp/ | https://disfold.com/company/kandenko-coltd/ | https://disfold.com/company/kanematsu-electronics-ltd/,,¥116.62 billion | ¥175.67 billion | ¥117.42 billion | ¥230.59 billion,"10,154 | 7,296 | 1,281 | 11,272",mr. yoshiya miyabe | mr. akira watanabe | not found,,,,,,,,,,,,,,,,,,,,,True
3705 | 559,karatchange,,,,,,,roosikrantsi tn 2-647k,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/karatchange-ou.eed8vct66.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,kawasaki heavy | kawasaki kisen kaisha,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/kawasaki-heavy-industries-ltd/ | https://disfold.com/company/kawasaki-kisen-kaisha-ltd/,,¥873.51 billion | ¥364.55 billion,"5,201 | 36,691",mr. yasuhiko hashimoto | mr. yukikazu myochin,,,,,,,,,,,,,,,,,,,,,True
587 | 3733,kawe puit,,,,,,,parnu mnt 15,10141,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/kawe-puit-ou.eed9cnhsz.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
1208 | 4074,kayser filtertech italy,,,,,,,strada commenda 4/b,10072,caselle torinese,italy,italy,,,https://www.info-clipper.com/en/company/italy/kayser-filtertech-italy-srl.itd74036t.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,kedge construction | delpha construction,,,,,,,,,taipei,taiwan,,,,https://disfold.com/company/kedge-construction-co-ltd/ | https://disfold.com/company/delpha-construction-coltd/,,tw$6.05 billion | tw$10.42 billion,not found,not found,,,,,,,,,,,,,,,,,,,,,True
,keihanshin building | keihan,,,,,,,,,osaka,japan,,,,https://disfold.com/company/keihanshin-building-co-ltd/ | https://disfold.com/company/keihan-holdings-co-ltd/,,¥332.98 billion | ¥76.69 billion,"46 | 6,967",mr. yoshifumi kato | not found,,,,,,,,,,,,,,,,,,,,,True
4565 | 1686,kellydeli,sushi daily,,,,,,via archimede 10,20129,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/kellydeli-srl.itd76dhwv.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
2383 | 2392 | 2389,keltbray (holdings) | keltbray built environment | keltbray, | keltbray,,,,,,st. andrews house portsmouth road | st andrew?s house portsmouth road,kt10 9ta,esher,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/keltbray-limited.gbd3hzdwe.html | https://www.info-clipper.com/en/company/united-kingdom/keltbray-built-environment-limited.gbd3qg4mv.html | https://www.info-clipper.com/en/company/united-kingdom/keltbray-group-limited.gbd5rhk3w.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
,kenedix retail reit | kenedix office investment,,,,,,,,,tokyo,japan,,,,https://disfold.com/company/kenedix-retail-reit-corp/ | https://disfold.com/company/kenedix-office-investment-corp/,,¥165.85 billion | ¥316.12 billion,not found,not found | mr. ryosuke homma,,,,,,,,,,,,,,,,,,,,,True
4348 | 1542,kepler emea,,,,,,,7 henrietta street c/o redfern legal llp,wc2e 8ps,london,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/kepler-group-emea-limited.gbd3hprtn.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,keppel dc reit | keppel reit | keppel,,,,,,,,,singapore,singapore,,,,https://disfold.com/company/keppel-reit/ | https://disfold.com/company/keppel-dc-reit/ | https://disfold.com/company/keppel-corp-ltd/,,s$4.65 billion | s$3.82 billion | s$11.73 billion,"18,452 | not found | 23",mr. chin hua loh cfa | ms. shirley ng | not found,,,,,,,,,,,,,,,,,,,,,True
4028 | 1237,keyline travel management,,,,,,,wellington house 39a piccadilly,m1 1lq,manchester,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/keyline-travel-management-limited.gbd3r8clq.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4552 | 1739,keysight technologies uk,,,,,,,610 wharfedale road winnersh triangle,rg41 5tp,wokingham,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/keysight-technologies-uk-limited.gbd3xsyxo.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4072 | 2131,kia america,,,,,,,111 peters canyon rd,926061790,irvine,united states,california(ca),,,https://www.info-clipper.com/en/company/united-states/kia-america-inc.usdd9w0nz.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4475 | 270,kickoff,,,,,,,via albert einstein 24,50013,campi bisenzio,italy,italy,,,https://www.info-clipper.com/en/company/italy/kickoff-spa.itd77226u.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,kinea renda imobiliaria fundo de investimento imobiliario | kinea ii real estate equity fundo de investimento imobiliario | kinea rendimentos imobiliarios fundo de investimento imobiliario - fii,,,,,,,,,sao paulo,brazil,,,,https://disfold.com/company/kinea-ii-real-estate-equity-fundo-de-investimento-imobiliario/ | https://disfold.com/company/kinea-renda-imobiliaria-fundo-de-investimento-imobiliario/ | https://disfold.com/company/kinea-rendimentos-imobiliarios-fundo-de-investimento-imobiliario-fii/,,r$2.25 billion | not found | r$2.13 billion,not found,not found,,,,,,,,,,,,,,,,,,,,,True
1807 | 3698,kinetik,,,,,,,2700 post oak blvd ste 300,770565748,houston,united states,texas(tx),,,https://www.info-clipper.com/en/company/united-states/kinetik-holdings-inc.usd1bz7t0.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,king street capital management careers | greenhill careers,,investment banking | investment management,investment banking | investment management,,,,,,new york,ny,,1995.0 | 1999.0,,www.greenhill.com | www.kingstreet.com,,,201 to 500 employees,,,,,,,,,,,,,,,,,,,,,,True
,kingboard laminates | kingboard,,,,,,,,,sha tin,hong kong,,,,https://disfold.com/company/kingboard-laminates-holdings-ltd/ | https://disfold.com/company/kingboard-holdings-ltd/,,hk$40.57 billion | hk$41.15 billion,"36,000 | 9,900",mr. kwok keung cheung | not found,,,,,,,,,,,,,,,,,,,,,True
1817 | 4633,kingfisher international,screw fix,,,,,,prospect drive britannia enterprise park,ws14 9ux,lichfield,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/kingfisher-international-holdings-limited.gbdcmy9xq.html,,,,,,,,,,,,,,,,,,,,,,,, | headquarter,False
1607 | 3387,kinly,kevin carpenter,,,,,,2 ridgedale ave ste 100,079271108 | 79271108,cedar knolls,united states,new jersey(nj),,,https://www.info-clipper.com/en/company/united-states/kinly-inc.usd9zcibs.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,kintetsu department store | kintetsu,,,,,,,,,osaka,japan,,,,https://disfold.com/company/kintetsu-group-holdings-coltd/ | https://disfold.com/company/kintetsu-department-store-co-ltd/,,¥679.22 billion | ¥102.13 billion,"2,246 | 30,343",mr. keiji takamatsu | mr. tetsuya kobayashi,,,,,,,,,,,,,,,,,,,,,True
4429 | 1623,kiowa,,,,,,,the reservation sleaford business park,ng34 7by,sleaford,united kingdom,united kingdom,,,https://www.info-clipper.com/en/company/united-kingdom/kiowa-limited.gbdcqp8ja.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
3482 | 1669,kiplinger washington editors the,,,,,,,1100 13th st nw ste 750,200054364,washington,united states,district of columbia(dc),,,https://www.info-clipper.com/en/company/united-states/kiplinger-washington-editors-inc-the.usd1xm6a.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,kirloskar brothers | kirloskar oil engines | kirloskar pneumatic | kirloskar ebara pumps,,industrial machinery,industrial machinery,,,public,,,pune,india,,1888 (135 yrs old) | 1946 (77 yrs old) | 1958 (65 yrs old) | 1988 (35 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,klaviyo careers | klaviyo,,internet software & services | internet,internet software & services | internet,,,,,,boston,ma | united states, | united states,2012.0,11/17/2020 | , | www.klaviyo.com,,$9.2b | , | 201 to 500 employees,,,,,, | $778.5m,,,,,,,,,,,,," | summit partners, accel, astral capital",,corporate minority | ,False | True
1648 | 4526,kme,,,,,,,via giorgio saviane 6,50127,firenze,italy,italy,,,https://www.info-clipper.com/en/company/italy/kme-srl.itd74xj96.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
1645 | 4523,kme italy,,,,,,,via giorgio saviane 6,50127,firenze,italy,italy,,,https://www.info-clipper.com/en/company/italy/kme-italy-spa.itd73685w.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
4520 | 1642,kme recycle,,,,,,,via giorgio saviane 6,50127,firenze,italy,italy,,,https://www.info-clipper.com/en/company/italy/kme-recycle-srl.itd5lq1gz.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,kmv projects | gkc projects,,engineering & construction,engineering & construction,,,private,,,hyderabad/secunderabad,india,,1996 (27 yrs old) | 2007 (16 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
4325 | 1457,kodak,,,,,,,via giacomo matteotti 62,20092,cinisello balsamo,italy,italy,,,https://www.info-clipper.com/en/company/italy/kodak-spa.itd79ptu8.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
95 | 3242,kodumaja,,,,,,,puidu tn 2,50411,"tartu, tartu",estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/kodumaja-as.eed9ct6ci.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,koh brothers eco engineering | koh brothers,,,,,,,,,singapore,singapore,,,,https://disfold.com/company/koh-brothers-group-ltd/ | https://disfold.com/company/koh-brothers-eco-engineering-ltd/,,s$65.2 million | s$118.3 million,not found,mr. keng siang koh | mr. yong seub shin,,,,,,,,,,,,,,,,,,,,,True
3521 | 375,kokkuhoideur,,,,,,,hobujaama tn 4,,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/kokkuhoideur-ou.eed8mq87h.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,kotak mahindara life insurance | kotak mahindra general insurance,,insurance,insurance,,,public,,,mumbai,india,,2015 (8 yrs old) | 2001 (22 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,kotak mahindra prime | kotak mahindra bank,,banking,banking,,,public,,,mumbai,india,,1996 (27 yrs old) | 2003 (20 yrs old),,,,,,,,,,,,,,,,,,,,,,,,,,,True
,koza anadolu metal madencilik isletmeleri a.s | koza altin isletmeleri a.s,,,,,,,,,ankara,turkey,,,,https://disfold.com/company/koza-anadolu-metal-madencilik-isletmeleri-as/ | https://disfold.com/company/koza-altin-isletmeleri-as/,,₺10.24 billion | ₺23.02 billion,"2,664 | 2,910",mahmut celik | not found,,,,,,,,,,,,,,,,,,,,,True
4233 | 2286,krauter,,,,,,,750 3rd ave ste 1500,100172703,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/krauter-company-llc.usd34j7qy.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
543 | 3689,krm advisor,,,,,,,roosikrantsi tn 2-krm,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/krm-advisor-ou.eed9cp4kg.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3713 | 567,krm agent,,,,,,,roosikrantsi tn 2-krm2,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/krm-agent-ou.eed8d5x2d.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
355 | 3501,krm plus,,,,,,,roosikrantsi tn 2-krm1,10119,tallinn,estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/krm-holding-plus-ou.eed9cp4ke.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
2161 | 4105,kroll,duff & phelps,,,,,,55 e 52nd st fl 17,100550029,new york,united states,new york(ny),,,https://www.info-clipper.com/en/company/united-states/kroll-llc.usd97brgs.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
3254 | 107,kroonpress,,,,,,,tahe tn 133,50107,"tartu, tartu",estonia,estonia,,,https://www.info-clipper.com/en/company/estonia/kroonpress-as.eed952xci.html,,,,,,,,,,,,,,,,,,,,,,,,single address,False
,krungthai card | krungthai car rent and lease,,,,,,,,,bangkok,thailand,,,,https://disfold.com/company/krungthai-card-public-company-ltd/ | https://disfold.com/company/krungthai-car-rent-and-lease-public-company-ltd/,,฿157.20 billion | ฿2.06 billion,not found,dr. rathian srimongkol m.d. | not found,,,,,,,,,,,,,,,,,,,,,True
4583 | 4586 | 1704 | 1707,kryalos sgr | kryalos asset management,,,,,,,via cordusio 1,20123,milano,italy,italy,,,https://www.info-clipper.com/en/company/italy/kryalos-asset-management-srl.itd76fb2k.html | https://www.info-clipper.com/en/company/italy/kryalos-sgr-spa.itd8jygkp.html,,,,,,,,,,,,,,,,,,,,,,,,headquarter,False
,kt,,,,,,,,,seongnam,south korea,,,,https://disfold.com/company/kt-corporation/ | https://disfold.com/company/kt-corp/,,$7.04 billion | ₩8.280 trillion,"23,372 | not found",mr. hyeon-mo ku,,,,,,,,,,,,,,,,,,,,,True
